CODE,COUNTRY,DATE,HDI,TC,TD,STI,POP,GDPCAP
TCD,Chad,2020-05-14,0.404,5.918893854,3.737669618,4.466367783,16.61436742,7.477690778
TCD,Chad,2020-05-15,0.404,5.988961417,3.828641396,4.466367783,16.61436742,7.477690778
TCD,Chad,2020-05-16,0.404,6.059123196,3.871201011,4.466367783,16.61436742,7.477690778
TCD,Chad,2020-05-17,0.404,6.161207322,3.912023005,4.466367783,16.61436742,7.477690778
TCD,Chad,2020-05-18,0.404,6.22059017,3.970291914,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-05-19,0.404,6.251903883,3.970291914,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-05-20,0.404,6.300785795,4.025351691,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-05-21,0.404,6.336825731,4.043051268,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-05-22,0.404,6.376726948,4.060443011,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-05-23,0.404,6.415096959,4.077537444,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-05-24,0.404,6.473890696,4.094344562,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-05-25,0.404,6.514712691,4.094344562,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-05-26,0.404,6.532334292,4.110873864,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-05-27,0.404,6.551080335,4.127134385,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-05-28,0.404,6.572282543,4.158883083,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-05-29,0.404,6.587550015,4.17438727,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-05-30,0.404,6.632001777,4.17438727,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-05-31,0.404,6.632001777,4.17438727,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-01,0.404,6.656726524,4.17438727,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-02,0.404,6.672032945,4.189654742,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-03,0.404,6.688354714,4.189654742,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-04,0.404,6.70930434,4.189654742,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-05,0.404,6.719013154,4.189654742,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-06,0.404,6.728628613,4.219507705,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-07,0.404,6.728628613,4.234106505,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-08,0.404,6.72982407,4.234106505,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-09,0.404,6.732210706,4.248495242,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-10,0.404,6.738152495,4.262679877,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-11,0.404,6.74051936,4.276666119,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-12,0.404,6.742880636,4.276666119,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-13,0.404,6.742880636,4.276666119,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-14,0.404,6.742880636,4.276666119,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-15,0.404,6.745236349,4.290459441,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-16,0.404,6.745236349,4.290459441,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-17,0.404,6.748759547,4.304065093,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-18,0.404,6.749931194,4.304065093,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-19,0.404,6.749931194,4.304065093,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-20,0.404,6.754604099,4.304065093,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-21,0.404,6.754604099,4.304065093,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-22,0.404,6.754604099,4.304065093,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-23,0.404,6.754604099,4.304065093,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-24,0.404,6.756932389,4.304065093,4.305010592,16.61436742,7.477690778
TCD,Chad,2020-06-25,0.404,6.756932389,4.304065093,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-06-26,0.404,6.760414691,4.304065093,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-06-27,0.404,6.762729507,4.304065093,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-06-28,0.404,6.762729507,4.304065093,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-06-29,0.404,6.763884909,4.304065093,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-06-30,0.404,6.763884909,4.304065093,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-01,0.404,6.763884909,4.304065093,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-02,0.404,6.763884909,4.304065093,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-03,0.404,6.766191715,4.304065093,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-04,0.404,6.769641977,4.304065093,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-05,0.404,6.769641977,4.304065093,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-06,0.404,6.770789424,4.304065093,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-07,0.404,6.770789424,4.304065093,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-08,0.404,6.771935556,4.304065093,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-09,0.404,6.771935556,4.304065093,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-10,0.404,6.771935556,4.304065093,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-11,0.404,6.773080376,4.304065093,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-12,0.404,6.773080376,4.304065093,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-13,0.404,6.779921907,4.317488114,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-14,0.404,6.779921907,4.317488114,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-15,0.404,6.784457063,4.317488114,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-16,0.404,6.785587645,4.317488114,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-17,0.404,6.786716951,4.317488114,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-18,0.404,6.787844982,4.317488114,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-19,0.404,6.790097236,4.317488114,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-20,0.404,6.790097236,4.317488114,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-21,0.404,6.790097236,4.317488114,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-22,0.404,6.790097236,4.317488114,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-23,0.404,6.790097236,4.317488114,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-24,0.404,6.818924065,4.317488114,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-25,0.404,6.818924065,4.317488114,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-26,0.404,6.818924065,4.317488114,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-27,0.404,6.818924065,4.317488114,4.213460043,16.61436742,7.477690778
TCD,Chad,2020-07-28,0.404,6.826545224,4.317488114,4.253767036,16.61436742,7.477690778
TCD,Chad,2020-07-29,0.404,6.830874235,4.317488114,4.253767036,16.61436742,7.477690778
TCD,Chad,2020-07-30,0.404,6.830874235,4.317488114,4.253767036,16.61436742,7.477690778
TCD,Chad,2020-07-31,0.404,6.840546529,4.317488114,4.253767036,16.61436742,7.477690778
TCD,Chad,2020-08-01,0.404,6.841615476,4.317488114,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-02,0.404,6.841615476,4.317488114,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-03,0.404,6.841615476,4.317488114,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-04,0.404,6.841615476,4.317488114,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-05,0.404,6.843749949,4.317488114,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-06,0.404,6.844815479,4.317488114,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-07,0.404,6.848005275,4.33073334,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-08,0.404,6.848005275,4.33073334,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-09,0.404,6.848005275,4.33073334,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-10,0.404,6.850126166,4.33073334,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-11,0.404,6.851184927,4.33073334,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-12,0.404,6.852242569,4.33073334,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-13,0.404,6.855408799,4.33073334,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-14,0.404,6.855408799,4.33073334,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-15,0.404,6.857514063,4.33073334,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-16,0.404,6.858565035,4.33073334,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-17,0.404,6.862757913,4.33073334,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-18,0.404,6.865891075,4.33073334,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-19,0.404,6.877296071,4.33073334,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-20,0.404,6.878326468,4.33073334,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-21,0.404,6.879355804,4.33073334,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-22,0.404,6.88857246,4.33073334,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-23,0.404,6.889591308,4.33073334,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-24,0.404,6.893656355,4.33073334,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-25,0.404,6.894670039,4.33073334,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-26,0.404,6.902742737,4.343805422,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-27,0.404,6.905753276,4.343805422,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-28,0.404,6.9117473,4.343805422,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-29,0.404,6.915723449,4.343805422,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-30,0.404,6.915723449,4.343805422,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-08-31,0.404,6.91968385,4.343805422,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-09-01,0.404,6.920671504,4.343805422,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-09-02,0.404,6.924612396,4.343805422,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-09-03,0.404,6.924612396,4.343805422,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-09-04,0.404,6.925595197,4.343805422,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-09-05,0.404,6.930494766,4.343805422,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-09-06,0.404,6.941190055,4.343805422,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-09-07,0.404,6.946013991,4.369447852,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-09-08,0.404,6.946975992,4.369447852,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-09-09,0.404,6.951772164,4.369447852,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-09-10,0.404,6.954638865,4.369447852,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-09-11,0.404,6.957497371,4.369447852,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-09-12,0.404,6.985641818,4.369447852,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-09-13,0.404,6.987490247,4.382026635,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-09-14,0.404,6.988413182,4.382026635,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-09-15,0.404,6.989335266,4.394449155,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-09-16,0.404,6.991176887,4.394449155,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-09-17,0.404,6.993932975,4.394449155,4.171459912,16.61436742,7.477690778
TCD,Chad,2020-09-18,0.404,7.016609684,4.394449155,4.292512127,16.61436742,7.477690778
TCD,Chad,2020-09-19,0.404,7.044905117,4.394449155,4.292512127,16.61436742,7.477690778
TCD,Chad,2020-09-20,0.404,7.046647278,4.394449155,4.292512127,16.61436742,7.477690778
TCD,Chad,2020-09-21,0.404,7.048386409,4.394449155,4.292512127,16.61436742,7.477690778
TCD,Chad,2020-09-22,0.404,7.05012252,4.394449155,4.292512127,16.61436742,7.477690778
TCD,Chad,2020-09-23,0.404,7.051855623,4.394449155,4.292512127,16.61436742,7.477690778
TCD,Chad,2020-09-24,0.404,7.059617628,4.406719247,4.292512127,16.61436742,7.477690778
TCD,Chad,2020-09-25,0.404,7.065613364,4.406719247,4.292512127,16.61436742,7.477690778
TCD,Chad,2020-09-26,0.404,7.069023427,4.418840608,4.292512127,16.61436742,7.477690778
TCD,Chad,2020-09-27,0.404,7.070724107,4.418840608,4.292512127,16.61436742,7.477690778
TCD,Chad,2020-09-28,0.404,7.071573364,4.430816799,4.292512127,16.61436742,7.477690778
TCD,Chad,2020-09-29,0.404,7.077498054,4.442651256,4.34185547,16.61436742,7.477690778
TCD,Chad,2020-09-30,0.404,7.084226422,4.442651256,4.34185547,16.61436742,7.477690778
TCD,Chad,2020-10-01,0.404,7.090076836,4.442651256,4.185707568,16.61436742,7.477690778
TCD,Chad,2020-10-02,0.404,7.092573716,4.442651256,4.185707568,16.61436742,7.477690778
TCD,Chad,2020-10-03,0.404,7.099201744,4.442651256,4.185707568,16.61436742,7.477690778
TCD,Chad,2020-10-04,0.404,7.101675972,4.442651256,4.185707568,16.61436742,7.477690778
TCD,Chad,2020-10-05,0.404,7.104144093,4.454347296,4.185707568,16.61436742,7.477690778
TCD,Chad,2020-10-06,0.404,7.109062136,4.454347296,4.185707568,16.61436742,7.477690778
TCD,Chad,2020-10-07,0.404,7.121252453,4.477336814,4.185707568,16.61436742,7.477690778
TCD,Chad,2020-10-08,0.404,7.13169851,4.477336814,4.185707568,16.61436742,7.477690778
TCD,Chad,2020-10-09,0.404,7.140453043,4.48863637,4.185707568,16.61436742,7.477690778
TCD,Chad,2020-10-10,0.404,7.149916836,4.49980967,4.185707568,16.61436742,7.477690778
TCD,Chad,2020-10-11,0.404,7.163172391,4.521788577,4.185707568,16.61436742,7.477690778
TCD,Chad,2020-10-12,0.404,7.173191742,4.521788577,4.185707568,16.61436742,7.477690778
TCD,Chad,2020-10-13,0.404,7.176254532,4.521788577,4.185707568,16.61436742,7.477690778
TCD,Chad,2020-10-14,0.404,7.186144305,4.521788577,4.185707568,16.61436742,7.477690778
TCD,Chad,2020-10-15,0.404,7.192182059,4.521788577,4.185707568,16.61436742,7.477690778
TCD,Chad,2020-10-16,0.404,7.207859871,4.521788577,0,16.61436742,7.477690778
TCD,Chad,2020-10-17,0.404,7.215975003,4.532599493,0,16.61436742,7.477690778
TCD,Chad,2020-10-18,0.404,7.218909708,4.532599493,0,16.61436742,7.477690778
TCD,Chad,2020-10-19,0.404,7.229113878,4.532599493,0,16.61436742,7.477690778
CHL,Chile,2020-03-04,0.843,0,0,0,16.76604717,10.03306902
CHL,Chile,2020-03-05,0.843,1.098612289,0,0,16.76604717,10.03306902
CHL,Chile,2020-03-06,0.843,1.386294361,0,0,16.76604717,10.03306902
CHL,Chile,2020-03-07,0.843,1.609437912,0,0,16.76604717,10.03306902
CHL,Chile,2020-03-09,0.843,2.302585093,0,0,16.76604717,10.03306902
CHL,Chile,2020-03-10,0.843,2.564949357,0,0,16.76604717,10.03306902
CHL,Chile,2020-03-11,0.843,2.833213344,0,0,16.76604717,10.03306902
CHL,Chile,2020-03-12,0.843,3.135494216,0,0,16.76604717,10.03306902
CHL,Chile,2020-03-13,0.843,3.496507561,0,0,16.76604717,10.03306902
CHL,Chile,2020-03-14,0.843,3.761200116,0,2.407845604,16.76604717,10.03306902
CHL,Chile,2020-03-15,0.843,4.110873864,0,3.100992784,16.76604717,10.03306902
CHL,Chile,2020-03-16,0.843,4.317488114,0,3.854817532,16.76604717,10.03306902
CHL,Chile,2020-03-17,0.843,5.049856007,0,3.854817532,16.76604717,10.03306902
CHL,Chile,2020-03-18,0.843,5.303304908,0,4.017463518,16.76604717,10.03306902
CHL,Chile,2020-03-19,0.843,5.472270674,0,4.017463518,16.76604717,10.03306902
CHL,Chile,2020-03-20,0.843,5.834810737,0,4.017463518,16.76604717,10.03306902
CHL,Chile,2020-03-21,0.843,6.073044534,0,3.948354935,16.76604717,10.03306902
CHL,Chile,2020-03-22,0.843,6.285998095,0,3.948354935,16.76604717,10.03306902
CHL,Chile,2020-03-23,0.843,6.448889394,0,3.948354935,16.76604717,10.03306902
CHL,Chile,2020-03-24,0.843,6.6147256,0.693147181,3.948354935,16.76604717,10.03306902
CHL,Chile,2020-03-25,0.843,6.826545224,0.693147181,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-03-26,0.843,7.04053639,1.098612289,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-03-27,0.843,7.17472431,1.386294361,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-03-28,0.843,7.383989458,1.609437912,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-03-29,0.843,7.554334824,1.791759469,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-03-30,0.843,7.668093709,1.945910149,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-03-31,0.843,7.803435057,2.079441542,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-01,0.843,7.914983006,2.48490665,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-02,0.843,8.016647877,2.772588722,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-03,0.843,8.13270649,2.890371758,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-04,0.843,8.226038429,3.091042453,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-05,0.843,8.333510709,3.295836866,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-06,0.843,8.405367376,3.526360525,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-07,0.843,8.479491324,3.610917913,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-08,0.843,8.540128163,3.761200116,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-09,0.843,8.620832226,3.871201011,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-10,0.843,8.694837159,4.043051268,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-11,0.843,8.77971129,4.17438727,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-12,0.843,8.843182098,4.290459441,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-13,0.843,8.883640233,4.382026635,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-14,0.843,8.92598609,4.406719247,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-15,0.843,8.976767625,4.521788577,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-16,0.843,9.020752479,4.543294782,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-17,0.843,9.083302139,4.65396035,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-18,0.843,9.132595023,4.753590191,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-19,0.843,9.182969175,4.836281907,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-20,0.843,9.219101878,4.890349128,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-21,0.843,9.259796981,4.934473933,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-22,0.843,9.290259995,4.990432587,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-23,0.843,9.33220396,5.075173815,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-24,0.843,9.376871243,5.123963979,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-25,0.843,9.417842227,5.159055299,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-26,0.843,9.461721465,5.198497031,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-27,0.843,9.497847429,5.241747015,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-28,0.843,9.533365457,5.288267031,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-29,0.843,9.572549971,5.332718793,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-04-30,0.843,9.608109273,5.375278408,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-05-01,0.843,9.681780469,5.424950017,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-05-02,0.843,9.741439101,5.455321115,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-05-03,0.843,9.822006311,5.509388337,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-05-04,0.843,9.886493976,5.560681631,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-05-05,0.843,9.935131558,5.598421959,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-05-06,0.843,9.999524741,5.616771098,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-05-07,0.843,10.04533428,5.638354669,4.292512127,16.76604717,10.03306902
CHL,Chile,2020-05-08,0.843,10.10972907,5.65248918,4.329811863,16.76604717,10.03306902
CHL,Chile,2020-05-09,0.843,10.16477431,5.683579767,4.329811863,16.76604717,10.03306902
CHL,Chile,2020-05-10,0.843,10.21167054,5.717027701,4.329811863,16.76604717,10.03306902
CHL,Chile,2020-05-11,0.843,10.27041971,5.743003188,4.329811863,16.76604717,10.03306902
CHL,Chile,2020-05-12,0.843,10.31105046,5.777652323,4.329811863,16.76604717,10.03306902
CHL,Chile,2020-05-13,0.843,10.3647342,5.814130532,4.329811863,16.76604717,10.03306902
CHL,Chile,2020-05-14,0.843,10.44525937,5.846438775,4.329811863,16.76604717,10.03306902
CHL,Chile,2020-05-15,0.843,10.51975369,5.880532986,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-05-16,0.843,10.58511868,5.976350909,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-05-17,0.843,10.63171226,6.042632834,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-05-18,0.843,10.68695521,6.109247583,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-05-19,0.843,10.73767846,6.169610732,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-05-20,0.843,10.81132264,6.232448017,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-05-21,0.843,10.88962146,6.298949247,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-05-22,0.843,10.96094793,6.378426184,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-05-23,0.843,11.03258055,6.445719819,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-05-24,0.843,11.0881705,6.51174533,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-05-25,0.843,11.14333895,6.576469569,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-05-26,0.843,11.21177983,6.634633358,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-05-27,0.843,11.26396398,6.692083743,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-05-28,0.843,11.31799272,6.73459166,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-05-29,0.843,11.37300801,6.791221463,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-05-30,0.843,11.41462883,6.850126166,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-05-31,0.843,11.46013632,6.90475077,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-01,0.843,11.50980059,6.960347729,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-02,0.843,11.56322877,7.014814351,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-03,0.843,11.59621827,7.0800265,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-04,0.843,11.64068523,7.150701458,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-05,0.843,11.68091142,7.212294469,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-06,0.843,11.71585815,7.277938573,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-07,0.843,11.75779137,7.340186835,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-08,0.843,11.80671386,7.691656823,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-09,0.843,11.84112068,7.724888439,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-10,0.843,11.86891317,7.733245647,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-11,0.843,11.9083133,7.813995675,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-12,0.843,11.94530511,7.881559917,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-13,0.843,11.98820266,7.962067309,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-14,0.843,12.02787258,8.039479919,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-15,0.843,12.06849307,8.108623268,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-16,0.843,12.09757388,8.120291314,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-17,0.843,12.12512828,8.126518169,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-18,0.843,12.3042333,8.192847135,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-19,0.843,12.32431335,8.253488028,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-20,0.843,12.35187284,8.317033476,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-21,0.843,12.37475156,8.365206834,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-22,0.843,12.39815887,8.407155086,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-23,0.843,12.41699381,8.412277021,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-24,0.843,12.4322795,8.41294317,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-25,0.843,12.446726,8.461891876,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-26,0.843,12.46483041,8.497602542,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-27,0.843,12.4812772,8.530701541,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-28,0.843,12.49786874,8.584290935,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-29,0.843,12.51349117,8.614138397,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-06-30,0.843,12.52815252,8.626047596,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-07-01,0.843,12.54037467,8.646113971,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-07-02,0.843,12.54981482,8.657476737,4.359781026,16.76604717,10.03306902
CHL,Chile,2020-07-03,0.843,12.55863263,8.686091728,4.492561242,16.76604717,10.03306902
CHL,Chile,2020-07-04,0.843,12.57102474,8.707978827,4.492561242,16.76604717,10.03306902
CHL,Chile,2020-07-05,0.843,12.58398497,8.731013415,4.492561242,16.76604717,10.03306902
CHL,Chile,2020-07-06,0.843,12.5965324,8.749573948,4.492561242,16.76604717,10.03306902
CHL,Chile,2020-07-07,0.843,12.60671615,8.761550139,4.492561242,16.76604717,10.03306902
CHL,Chile,2020-07-08,0.843,12.61492866,8.769351708,4.492561242,16.76604717,10.03306902
CHL,Chile,2020-07-09,0.843,12.62176197,8.790725628,4.492561242,16.76604717,10.03306902
CHL,Chile,2020-07-10,0.843,12.63204601,8.807172623,4.492561242,16.76604717,10.03306902
